track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
2 Dumb Kids,https://open.spotify.com/track/75bs250qy6CzGEDxExe3sP,2 Dumb Kids,https://open.spotify.com/album/2rvUElOjzUMKDVkAFVGR3v,Levent Geiger,https://open.spotify.com/artist/7JSBgXyCDzX24iZCHJofIG,2023-03-15,159230,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Unconditional,https://open.spotify.com/track/1sSL9TPiaJ70iBOdGWEDuL,Unconditional,https://open.spotify.com/album/5STa9lDlTJXe3eQu2IesNT,Magdalena Bay,https://open.spotify.com/artist/1oPRcJUkloHaRLYx0olBLJ,2022-09-26,189004,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Unstoppable,https://open.spotify.com/track/1yvMUkIOTeUNtNWlWRgANS,This Is Acting (Deluxe Version),https://open.spotify.com/album/2eV6DIPDnGl1idcjww6xyX,Sia,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,2022-06-03,217746,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Unwritten,https://open.spotify.com/track/3U5JVgI2x4rDyHGObzJfNf,Unwritten,https://open.spotify.com/album/3PEzTAuPW5IjLJ58FzwQeL,Natasha Bedingfield,https://open.spotify.com/artist/7o95ZoZt5ZYn31e9z1Hc0a,2022-06-03,259333,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Up & Down,https://open.spotify.com/track/2R7xKsStJ9hNeZKoD9W5Nv,Up & Down,https://open.spotify.com/album/6VMrXUabbY8cFWLougHU5F,"The Chainsmokers, 347aidan","https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp, https://open.spotify.com/artist/0bBz5bRBkExaej2HxtVfCw",2023-04-25,154349,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Uptown Girl,https://open.spotify.com/track/3CSpzkoL1XgDBZ1q9aDCUV,The Essential Billy Joel,https://open.spotify.com/album/7r36rel1M4gyBavfcJP6Yz,Billy Joel,https://open.spotify.com/artist/6zFYqv1mOsgBRQbae3JJ9e,2022-06-03,194866,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
VAN GOGH,https://open.spotify.com/track/7yip9pscRYhAwbZ4wfwQJx,VAN GOGH,https://open.spotify.com/album/28DRLMbdGuKlxDa5nVQeSV,METTE,https://open.spotify.com/artist/6ukMeuNl2eHxb2z9mTFuKL,2023-08-11,197080,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Viaje,https://open.spotify.com/track/5b1je14Oz92lpIlIMLieWw,Viaje,https://open.spotify.com/album/2Bm9LtZ5cQoxNmrHhqQtjO,Farruko,https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO,2022-10-14,303626,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Vibra,https://open.spotify.com/track/0DU150UuvrIsqOzAoeB2Zv,LLNM2,https://open.spotify.com/album/6DJslQtfD7mGFGZpfiyrVf,"Anuel AA, David Guetta","https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66, https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai",2022-12-12,153642,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Wake Me Up Before You Go-Go,https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c,Make It Big,https://open.spotify.com/album/02f3y3NTsddjdUMoNiBppI,Wham!,https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM,2022-06-03,231333,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Walk in My Shoes,https://open.spotify.com/track/6Z5CIjaP1ze1q4VUE6bn9c,Walk in My Shoes,https://open.spotify.com/album/4b5MTWNhChm9etc6xAQDEu,Emily Wolfe,https://open.spotify.com/artist/0WUpndpcjYMzyPwZ996Sha,2023-08-07,187646,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Weekend,https://open.spotify.com/track/6G3t9WroSJiK5S66umOfIA,Weekend,https://open.spotify.com/album/4VZHXgN7AtOJAmUysU6SxF,"Mufasa & Hypeman, Dopamine, Mufasa","https://open.spotify.com/artist/4L2dV3zY7RmkeiNO035Fi0, https://open.spotify.com/artist/3Edve4VIATi0OZngclQlkN, https://open.spotify.com/artist/23rdR5gsZI5BqncTEKLtDU",2022-06-03,170022,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
What A Wonderful World,https://open.spotify.com/track/5iSIIGq9O04L7hkUyFfhfQ,What A Wonderful World,https://open.spotify.com/album/0cgKWUP4oQYfLvKoNsBCp2,John Oates,https://open.spotify.com/artist/4TjR4K8rD5CqqqU59V6aGr,2023-04-25,265292,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
What I Like About You,https://open.spotify.com/track/4VRJfWj7cNKivIggXeje8z,Hits Of The 80s (100 Songs),https://open.spotify.com/album/5uJ3FfBJ9CdGcEcCZZxiCr,The Romantics,https://open.spotify.com/artist/3daM7asS0gCFvyLemNx2EE,2022-06-03,174933,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
what would you do?,https://open.spotify.com/track/3I1Smy5zhzNEc9grpjwY1s,what would you do?,https://open.spotify.com/album/4sXo7bmCebWfskbUktuQbs,Tate McRae,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym,2022-06-03,166948,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
"Whenever, Wherever",https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,Laundry Service,https://open.spotify.com/album/4DyMK9x2gnmRkRa16zHaEV,Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,2023-01-30,196160,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
"Whenever, Wherever - Pepsi Super Bowl LIV Halftime Show Remix",https://open.spotify.com/track/59QI3gSnv576kHyV4Jqt36,Laundry Service: Washed and Dried (Expanded Edition),https://open.spotify.com/album/6WaruQqgJzSlSzZz2YdUku,"Shakira, Alexander Castillo","https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp, https://open.spotify.com/artist/16FodhpyYofJYbgW0p1SF5",2022-06-03,156633,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Why I Love You So Much,https://open.spotify.com/track/7EKvTUo567BRNzZ37clvlf,Miss Thang,https://open.spotify.com/album/71mPApAzW9HkbUGdYzMQHb,Monica,https://open.spotify.com/artist/6nzxy2wXs6tLgzEtqOkEi2,2023-08-14,270266,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
With Or Without You,https://open.spotify.com/track/1Hl2Pkqh8ErHoYNWcnLXEB,With Or Without You,https://open.spotify.com/album/2IisAcqsM5zADqUzH2TDAn,Pacifica,https://open.spotify.com/artist/4YcQuAswXPWdO2WAxTRXse,2023-04-10,154337,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Would That I,https://open.spotify.com/track/37zuIvk4KBkAxxLJsxJaHq,"Wasteland, Baby!",https://open.spotify.com/album/2c7gFThUYyo2t6ogAgIYNw,Hozier,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,2022-10-24,268293,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
You Ain't No Celebrity,https://open.spotify.com/track/32PKkiwexuMNEDqfH1p3IH,Volcano,https://open.spotify.com/album/5xnXOCf5aZgZ43DgGN4EDv,"Jungle, Roots Manuva","https://open.spotify.com/artist/59oA5WbbQvomJz2BuRG071, https://open.spotify.com/artist/4sSSkVtrCTzENCgm2vokiY",2023-08-11,153508,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
you don't deserve a country song,https://open.spotify.com/track/6Ucd3amMzVE9d4UeimUUUS,you don't deserve a country song,https://open.spotify.com/album/2bjwSohuICaxJuvKX9Fh0M,Alana Springsteen,https://open.spotify.com/artist/4TPT9nwjRvEV49q7f8p4fy,2023-01-13,190893,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
You Got the Love (feat. Jules Buckley & The Heritage Orchestra) - Live,https://open.spotify.com/track/3R2Ixz50biUsQzcla8DjeI,Pete Tong + Friends: Ibiza Classics,https://open.spotify.com/album/6t9MecARSZoPZScE7kk3sP,"Pete Tong, Becky Hill, Jules Buckley, The Heritage Orchestra","https://open.spotify.com/artist/6n1t55WMsSIUFHrAL4mUsB, https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK, https://open.spotify.com/artist/5gGbAKDXhDoBXIJe8SuBvX, https://open.spotify.com/artist/6r2opkx0McCgqlKKiTxGKx",2022-06-03,240893,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
You Make My Dreams (Come True),https://open.spotify.com/track/2dlEdDEmuQsrcXaAL3Znzi,The Essential Daryl Hall & John Oates,https://open.spotify.com/album/0gCDvloPR42pZRZhmbGYVI,Daryl Hall & John Oates,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,2022-06-03,190706,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Young and Stupid,https://open.spotify.com/track/07Eq4v5xtaWJ8l4X2qzSiB,Young and Stupid,https://open.spotify.com/album/5xl2oTEoecXlwCVQ6waF89,Pillbox Patti,https://open.spotify.com/artist/1tAy2qZQdjG9ulfI9btLoO,2022-06-03,238573,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
"Young, Dumb, Stupid",https://open.spotify.com/track/2s2PGt2yeQly8auhPuHGIn,"Young, Dumb, Stupid",https://open.spotify.com/album/5JdSdoglRlxgJDWiprRtY0,NMIXX,https://open.spotify.com/artist/28ot3wh4oNmoFOdVajibBl,2023-03-15,190786,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Your Love,https://open.spotify.com/track/5dRQUolXAVX3BbCiIxmSsf,Super Hits,https://open.spotify.com/album/5FfkiNcXAvagExRCLd8nn4,The Outfield,https://open.spotify.com/artist/1zxDewzd2j1ZdSBGaYcr0y,2024-04-19,221840,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Your Love Is My Drug,https://open.spotify.com/track/6vc2Jq2vaGu8z326kSrw92,Animal (Expanded Edition),https://open.spotify.com/album/6fpLLJsDSSAlToEDW2jv4F,Kesha,https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX,2024-03-29,187133,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Zikidown,https://open.spotify.com/track/1HTKClBb9i0xX3Hdqxu8tR,Zikidown,https://open.spotify.com/album/7fEfaYKEixA4gEKQW8kxSe,Jhosy,https://open.spotify.com/artist/2qMUSKJxNaBsISPyYretDo,2023-02-21,128753,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Éxtasis,https://open.spotify.com/track/2X8AGLwb9F0JzJ9zT27a22,Éxtasis,https://open.spotify.com/album/3pfyjuT8pPM0i9K3i7n451,"Manuel Turizo, Maria Becerra","https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B, https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG",2022-11-01,191606,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
