track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Opportunities V2,https://open.spotify.com/track/0GIE29Rq8WAnhoLptPHNQ2,always.,https://open.spotify.com/album/2VfmCzOIeLrDTYveq1O4u4,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,246595,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Out Of Drugs,https://open.spotify.com/track/5PEXqW4nv24bjWpBdXUdcw,Music4U,https://open.spotify.com/album/4QCbvrKt9LgKvksRWzjcDO,icryduringsex,https://open.spotify.com/artist/5dpFvg3GgOk9bZgG4FN4Fw,2024-12-15,152067,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Out of Your League (For the Chisholm Invitational League of Legends Mic Drop Challenge),https://open.spotify.com/track/3f92NWAFa82vB9uJFAeUM2,Out of Your League (For the Chisholm Invitational League of Legends Mic Drop Challenge),https://open.spotify.com/album/3nGspQ1SfkvOSaSXZ6P423,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,157333,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Outro-Haley Found Dead,https://open.spotify.com/track/7GGYGzKBBGeqQ8ZfZrnnWV,Mr. Diddle,https://open.spotify.com/album/5zO7TMFzvJLEtBPAFIrSOB,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,80062,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
overdose,https://open.spotify.com/track/77iFuDcdlXxG0JGWxQxJ2W,sentimentality,https://open.spotify.com/album/5tb8UTC4lmE0oDxm4yshKf,"kets4eki, Crescent, d3r","https://open.spotify.com/artist/4waORdvuFnffJPrj784KeG, https://open.spotify.com/artist/5bI8XKRLWRl5f4rrOsrABi, https://open.spotify.com/artist/41PE0deubI6MpwYruSEWHG",2024-12-16,115225,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pacific Theme,https://open.spotify.com/track/03gKdAQAswBo7v4p8F1An4,You Forgot It In People,https://open.spotify.com/album/6nL0U84JsEJ0cRsGCnsDnJ,Broken Social Scene,https://open.spotify.com/artist/7lOJ7WXyopaxri0dbOiZkd,2024-12-15,309186,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
PALMIER,https://open.spotify.com/track/5g9Kwp3iPwA9W992TCjDf1,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,214458,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pamela,https://open.spotify.com/track/5MVTAW1tnjdxKL6rku9WoS,Unleashed,https://open.spotify.com/album/4fu9h1LOb9MDVSikHhXW2Z,Baskem,https://open.spotify.com/artist/03FChCYZ6EtklEGk5MKcje,2024-12-15,194951,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
PAPARAZZI,https://open.spotify.com/track/3LHgbGeMPA0SjIOg6WJewt,PAPARAZZI,https://open.spotify.com/album/01VfcFfPvHA1bG8yjmGoJ8,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,75997,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Parking Lots,https://open.spotify.com/track/5PSplhA4PEZHqw0bOfelEp,Jen,https://open.spotify.com/album/07Xmfb4wnWsXnUJLAkyk7t,Plums,https://open.spotify.com/artist/0sPK0NZQ44Z8KhGxCOvEG9,2024-12-15,206354,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
PEDALS,https://open.spotify.com/track/38JJR7yYmHsWfbhTKklddz,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,150039,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
petals,https://open.spotify.com/track/2EeUIFHUFYkdVKd9eamRUx,Beautiful Narcissism,https://open.spotify.com/album/6paVb8OO6AWIyGpueJkADP,"Joshua Lanuarii, Kayden Neal","https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw, https://open.spotify.com/artist/1TPLDjWUqARpm8jWaiWeV9",2024-12-27,193123,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pitter Patter Goes My Heart,https://open.spotify.com/track/2hmRUMkO75ZTrDw8kdZiVv,You Forgot It In People,https://open.spotify.com/album/6nL0U84JsEJ0cRsGCnsDnJ,Broken Social Scene,https://open.spotify.com/artist/7lOJ7WXyopaxri0dbOiZkd,2024-12-15,144133,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Playing in the Sand,https://open.spotify.com/track/38nFoasP2IiTj4KGSckUsf,Playing in the Sand,https://open.spotify.com/album/7rVt0Z9OQ1GDL0tmi3ALZ7,Bule,https://open.spotify.com/artist/1aFucWxpKgj8QIoVFRCGg6,2024-12-15,112667,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
pls stop acting like u care,https://open.spotify.com/track/4yaiYTSrjzHBFaGoanxJgb,sentimentality,https://open.spotify.com/album/5tb8UTC4lmE0oDxm4yshKf,"kets4eki, Nomark","https://open.spotify.com/artist/4waORdvuFnffJPrj784KeG, https://open.spotify.com/artist/0g3pkoWNlu6rXL487xBcH8",2024-12-16,110769,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pocketful of Posies,https://open.spotify.com/track/1TZdn1Q0fYxQcsAzw5l9cu,TA_1,https://open.spotify.com/album/1fv1Cgww2KOucMB9nEdW8w,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,159610,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
poison,https://open.spotify.com/track/04PPX5TbBugluvaPrB9g0M,poison,https://open.spotify.com/album/7qEmhimJcN8TeELe3F3QYJ,"ilyhiryu, foxxlust","https://open.spotify.com/artist/6v0qM3UbgdKlzIMRow87s2, https://open.spotify.com/artist/59z0uoCfR6du9cJue8YUco",2024-12-16,110106,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
poledance,https://open.spotify.com/track/65fdXxxaQyV17yYEFgHw2X,top secret mixtape,https://open.spotify.com/album/1lvJ0gDR2bpcZ6B8To1SYU,"Yoru Tsuki, disoc8","https://open.spotify.com/artist/5DhMsbwQiYHYSXIMLNC7yq, https://open.spotify.com/artist/4lEE1YjJwvjoUbzBYYe4ia",2024-12-16,187781,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
poledance - sped up version,https://open.spotify.com/track/0WzuKJwnLyXPzYyA226xvo,top secret mixtape,https://open.spotify.com/album/1lvJ0gDR2bpcZ6B8To1SYU,"Yoru Tsuki, disoc8","https://open.spotify.com/artist/5DhMsbwQiYHYSXIMLNC7yq, https://open.spotify.com/artist/4lEE1YjJwvjoUbzBYYe4ia",2024-12-16,157899,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pop Off,https://open.spotify.com/track/1kFXD7UEpbdw5oROVENK2v,Drop Out,https://open.spotify.com/album/2qbWQutwC0i5OKIxwZWzAe,Najor,https://open.spotify.com/artist/3qNdx4J6ACQSewSiOqGSOW,2024-12-15,123669,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pre-Occupied,https://open.spotify.com/track/0joLhhX1AH3mM73GEsZmmk,Vol. 3 Dispersed Thinking,https://open.spotify.com/album/57K4XaNkJo4LschM3ufPXd,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,187197,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pretty Girls Cry,https://open.spotify.com/track/7CYtiE6cRdweq0mehNpOKB,TA_1,https://open.spotify.com/album/1fv1Cgww2KOucMB9nEdW8w,television archives,https://open.spotify.com/artist/52Nc32sj7qMGMa7pHJjj5W,2024-12-15,163904,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pretty Little Psycho,https://open.spotify.com/track/6Hw8oFpuS7LRGGPUKdvQNe,Pretty Little Psycho,https://open.spotify.com/album/0lwTaq8oD1fJhuduortRyR,Nightcore,https://open.spotify.com/artist/3x2zCDQIUkNZgnasmM5R6j,2024-12-16,168280,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Prism,https://open.spotify.com/track/0FhGKybNJtvdM217krBRuq,Dinosaur EP,https://open.spotify.com/album/0I8lNUH9c3zM1EaNzPXfx3,Ace Creator,https://open.spotify.com/artist/2BEtzhPN4vFiJPjOJUhG0c,2024-12-15,89836,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
"Probably Diseased Her, Whatever",https://open.spotify.com/track/4nrC631vzPZN18cvynEu0a,Mr. Diddle,https://open.spotify.com/album/5zO7TMFzvJLEtBPAFIrSOB,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,237586,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pure Ease,https://open.spotify.com/track/008jPeVblCyoy7kVr2nUM2,Barriers,https://open.spotify.com/album/52WnDw5InjWfDBfNoZFVhE,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-29,148714,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Pure Peace,https://open.spotify.com/track/0hWS3L1swq2KcqdTub4BvE,Panko,https://open.spotify.com/album/3UfbWnUdI0kINgsDeqs8lW,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,98584,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Purgatory State,https://open.spotify.com/track/3NP3qIbgtYd35KfLfW4NDG,Vol. 3 Dispersed Thinking,https://open.spotify.com/album/57K4XaNkJo4LschM3ufPXd,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,213900,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Purgatory State,https://open.spotify.com/track/41VuKGezDxwrI6fh9zTCOp,Purgatory State,https://open.spotify.com/album/60rypxT7gFjgAuvUvytRlM,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,213948,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
QUICK THING,https://open.spotify.com/track/5GaJZiQvD9Op0fPCHOwDFP,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,189008,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
