track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Baby Teeth,https://open.spotify.com/track/5DZQx7Dty5uqJQV9L05rOg,Baby Teeth,https://open.spotify.com/album/79qhXBZUFvDZ90kj5svopV,Haley Blais,https://open.spotify.com/artist/0i4M8k5IcQpiEH6nBMdfPT,2023-07-03,214131,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Back On 74,https://open.spotify.com/track/19kHhX6f6EfLU7rcO3RqjO,Volcano,https://open.spotify.com/album/5xnXOCf5aZgZ43DgGN4EDv,Jungle,https://open.spotify.com/artist/59oA5WbbQvomJz2BuRG071,2023-11-08,209482,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Bad Communicator,https://open.spotify.com/track/400vCzbzkoYeW08ksWdXMJ,Bad Communicator,https://open.spotify.com/album/57BzNbjOo8ZzmkoymnXKjh,TRACE,https://open.spotify.com/artist/5k7Y2t4cB5dG219QgFCvXW,2023-05-28,229765,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
BAD FRUIT*,https://open.spotify.com/track/0LI2OK0tulkh9mT2NmEBF8,CHAOS NOW*,https://open.spotify.com/album/1h6QGKzD4kzEZDzojyXeoM,"Jean Dawson, Earl Sweatshirt","https://open.spotify.com/artist/7vNNmjV14SKQzlQAEg0BXP, https://open.spotify.com/artist/3A5tHz1SfngyOZM2gItYKu",2022-10-10,206946,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Bad Memories - Acoustic,https://open.spotify.com/track/5HsjvSNs3K7dsvtAu8mD6h,Bad Memories,https://open.spotify.com/album/7msAN4IBMQ6GvZbIgzUr6B,"MEDUZA, James Carter, Elley Duhé, FAST BOY","https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu, https://open.spotify.com/artist/5344K3N7rx7kw1HjO8psuq, https://open.spotify.com/artist/67MNhiAICFY6Pwc2YxCO0K, https://open.spotify.com/artist/56Qz2XwGj7FxnNKrfkWjnb",2023-01-09,141330,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Barking Dog,https://open.spotify.com/track/7hx7f6U9ul5JVGiRtGwNVU,Barking Dog,https://open.spotify.com/album/26t5YekLHHAW56AYr8Ivo4,Dizzy,https://open.spotify.com/artist/0g3BS5QoR5r6pOAg1tvwXv,2022-11-14,187706,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Bb (feat. EDEN),https://open.spotify.com/track/0qnyMpED9x01h4hyG529Ej,"I Love My Girl, She's My Boy",https://open.spotify.com/album/6xAbweCyvExMjOQmOl194h,"BETWEEN FRIENDS, EDEN","https://open.spotify.com/artist/2HkSsS8O2U2gPhnCGVN5vn, https://open.spotify.com/artist/1t20wYnTiAT0Bs7H1hv9Wt",2023-08-28,163200,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Beach Boy,https://open.spotify.com/track/7AEWEYnWHPqXTExnIfxzsT,Beach Boy,https://open.spotify.com/album/4u5BWJputhCmihtUEWQ3ll,BENEE,https://open.spotify.com/artist/0Cp8WN4V8Tu4QJQwCN5Md4,2022-06-06,192694,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Beach House,https://open.spotify.com/track/3v61sG0y5M1LnSsFN4IimM,The Loneliest Time,https://open.spotify.com/album/3l2Gi0hMjZV2uvKoWlFkoQ,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,2022-10-27,149546,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Beach House,https://open.spotify.com/track/23Pi81mwR6wNeFhym9mUMx,Beach House,https://open.spotify.com/album/0GqKALU6JwUSF5wH6ClRuB,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,2022-10-03,150004,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Before You Go,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih,Before You Go,https://open.spotify.com/album/0488X5veBK6t3vSmIiTDJY,Lewis Capaldi,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,2023-11-08,215106,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Better Off Alone,https://open.spotify.com/track/2jwsv7yOKwI4nd0UmrAnVq,Better Off Alone,https://open.spotify.com/album/4ItBkJk85xH97hBZdlycIh,Berre,https://open.spotify.com/artist/1hqxH66i1ZwEBAkzORVRPW,2022-10-03,200499,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Better Version,https://open.spotify.com/track/3yDEK8rHiOUHOSioX9ZbaU,Better Version,https://open.spotify.com/album/6L4Br91KD5fMRjxDItOzGd,FLETCHER,https://open.spotify.com/artist/5qa31A9HySw3T7MKWI9bGg,2022-09-12,173893,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Bicycle,https://open.spotify.com/track/6je24EioclOnquVFZzQa81,Bicycle,https://open.spotify.com/album/60QH27LQtqQ11jZaDYodg7,Christian Alexander,https://open.spotify.com/artist/4bBaa9aj9JKI1tp7RZecxR,2023-02-07,147084,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
BIRDS OF A FEATHER,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,HIT ME HARD AND SOFT,https://open.spotify.com/album/7aJuG4TFXa2hmE4z1yxc3n,Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,2024-06-11,210373,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Birds of a Feather,https://open.spotify.com/track/61RkeWOI7EGdDk8D1bh7Bh,USA,https://open.spotify.com/album/3xyWW80QH0O51iZDT3MLMM,Petey,https://open.spotify.com/artist/4TeKBLCqmYXzvcgYX4t4YA,2023-09-25,144961,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Black Camaro,https://open.spotify.com/track/317G13tprALioWMlgzQrCV,Bunny,https://open.spotify.com/album/6hRE1QhZfpKB03kvvF6jTG,Willie J Healey,https://open.spotify.com/artist/4T4JE09FOmRgv2Wzb6JaOR,2023-08-28,227266,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Black Car,https://open.spotify.com/track/14mxkRSXKwq5vsx1xPUdau,Proof Of Life (Deluxe),https://open.spotify.com/album/30lZLey3bIVaqxlkAnKrg4,Joy Oladokun,https://open.spotify.com/artist/7rrTqtOUOwva4sgTx9C9F9,2023-10-17,171700,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Black Friday,https://open.spotify.com/track/1XTY6rA7XQosc0ynkkE9kN,Black Friday,https://open.spotify.com/album/0BdmqjXLz0L6gF78ldUYHp,Tom Odell,https://open.spotify.com/artist/2txHhyCwHjUEpJjWrEyqyX,2023-09-25,221510,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Black Hole,https://open.spotify.com/track/07gbjddL6AZ4PYKaviVMOQ,the rest,https://open.spotify.com/album/1n0esOkFQdL74PwMwTVgtz,boygenius,https://open.spotify.com/artist/1hLiboQ98IQWhpKeP9vRFw,2023-10-17,141390,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
blame - acoustic,https://open.spotify.com/track/1oqMcfTIImKhsMvhjmav38,blame (acoustic),https://open.spotify.com/album/6SuvoSht3k1hTpstFFn4mX,The Maine,https://open.spotify.com/artist/4o0pNHbyj36LPvukNqEug0,2023-09-25,198620,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Blank Space,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,1989 (Deluxe),https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,2023-11-08,231826,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
BLEED,https://open.spotify.com/track/2m6HgwjakjAXimujX8m4sk,THE FIRST TIME,https://open.spotify.com/album/63IolVUykZCHMlu2zu9jHS,The Kid LAROI,https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J,2025-02-07,169990,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Blisters,https://open.spotify.com/track/1ytnxZRMYJ8QsTMBqD9GXb,The Greatest Thing I’ll Never Learn,https://open.spotify.com/album/4wdBZxpMVkbKFpHZPcsV5S,Dylan,https://open.spotify.com/artist/4LOM7NzyrZvlGSYPFDsnTk,2022-11-24,201232,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Block me out,https://open.spotify.com/track/7AX1eCw6qcX54PrDylynJr,Block me out,https://open.spotify.com/album/3gRzJoa3WSp3XUD585RRvN,Gracie Abrams,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5,2022-06-06,249494,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
boy,https://open.spotify.com/track/3Qw0WuniULBdYjXe2jsqCy,boy,https://open.spotify.com/album/7ddxzwtg0QQj9kXYK29rpG,The Killers,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,2022-10-03,198480,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Boy From Carolina,https://open.spotify.com/track/2ZAqDuU6rBiZhWIfngM8Ca,Boy From Carolina,https://open.spotify.com/album/2adTi2GIqAnmt7SxppjWzN,Ashley Kutcher,https://open.spotify.com/artist/1Zi1c8sWZTy5rDiN3lAuEj,2023-07-03,242872,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Boyhood,https://open.spotify.com/track/4Y273Gix47holXvTP9hGpj,Boyhood,https://open.spotify.com/album/0WeOawoUKtxcNqkdvmdN4n,The Japanese House,https://open.spotify.com/artist/3IunaFjvNKj98JW89JYv9u,2023-03-27,189624,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
breaking news,https://open.spotify.com/track/654XTpkoachnc4HT2Fi3Fn,breaking news,https://open.spotify.com/album/32pkmWSgB4V9UTJnqIzPp7,flowerovlove,https://open.spotify.com/artist/1JspXUvEv3D9ddMeLNqYWj,2024-10-15,161075,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Breathe,https://open.spotify.com/track/4SrL8u7Eh3KGPbDXgJehzd,Breathe,https://open.spotify.com/album/7lSabaWXX4SJmsfMNialqq,SoLonely,https://open.spotify.com/artist/5wLADFwrz9AGUJotefFzPv,2022-10-17,121333,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Breathe (Acoustic),https://open.spotify.com/track/2JdfEXsJlBQ6Gt52MGIpwW,Breathe (Acoustic),https://open.spotify.com/album/7FkDyK4xh5xoUw7HsXL54V,Arctic Lake,https://open.spotify.com/artist/0IEPb9ily3E5IAYMSkwtQ6,2022-08-08,201696,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Broken,https://open.spotify.com/track/33hZkfmf3htC29yqvoebZa,Highways & Hurricanes,https://open.spotify.com/album/5Z5I6Y9dP7Ja6740ZbLDt8,Moncrieff,https://open.spotify.com/artist/7axEazQlDDxu7KBQyFTfoC,2023-06-04,232066,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Brother,https://open.spotify.com/track/1e5uIHjmotxVwtQbo6GzVk,Brother,https://open.spotify.com/album/3qqeIfazlihpxdBmuT0NQY,No Rome,https://open.spotify.com/artist/6auWB5YAlcKaHyrbTH66nd,2023-05-28,184613,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Buddy's Rendezvous,https://open.spotify.com/track/7qqrGV5WpQnMKqVTsDZd9J,Buddy's Rendezvous,https://open.spotify.com/album/3hL6ZIcwV6zUfqRiPLPBLJ,"Lana Del Rey, Father John Misty","https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa, https://open.spotify.com/artist/2kGBy2WHvF0VdZyqiVCkDT",2022-06-20,301480,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Bumblebee,https://open.spotify.com/track/6OBQJkM9RtQXcYL26Az2Pg,Bumblebee,https://open.spotify.com/album/2pypkUrkyPB6sWXzeIuEPF,Dora Jar,https://open.spotify.com/artist/4V30Q8ACPdJCcAmAYibfrH,2022-08-01,200000,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Bump,https://open.spotify.com/track/4rsuE0qXgtKUCVV1dIQFYd,Bump,https://open.spotify.com/album/0BbQhd9LzpcdZJ5fn7WhaV,Dora Jar,https://open.spotify.com/artist/4V30Q8ACPdJCcAmAYibfrH,2022-09-18,202260,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Buried The Day,https://open.spotify.com/track/26LgkRj0GLm2yZrwPFsVug,Buried The Day,https://open.spotify.com/album/4P6qC9gkA2FnZv4KFFw56F,Tom Rosenthal,https://open.spotify.com/artist/1AgxgADPuRIW1wyaA4OKcB,2023-02-20,212361,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Burn,https://open.spotify.com/track/3gw2Mz111daFVWm7IF0Gb7,Burn,https://open.spotify.com/album/5GHOtUAqaPIoUtfQwIQz79,David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY,2022-06-26,179173,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
busy,https://open.spotify.com/track/7kdmDLwyzFL8jYLzfMvPwQ,Something New,https://open.spotify.com/album/5pQLIMOOfKQlTufpnkV49Q,Kira Kosarin,https://open.spotify.com/artist/7jksCPW6uDQiTDVbcyLV79,2022-07-17,183402,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Butterflies,https://open.spotify.com/track/6Xa2rrTpSLkpx887Y115mO,Butterflies,https://open.spotify.com/album/2x3wUvuuBFYY0XEcm3Xp1U,Abe Parker,https://open.spotify.com/artist/5V61WloeXM3XLslOqJ8RES,2022-08-01,183937,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
Butterflies (feat. AURORA),https://open.spotify.com/track/1dWUBCoztAMZcqec1CAE6z,Butterflies (feat. AURORA),https://open.spotify.com/album/3399XMtHgSm7F0DClLiSsU,"Tom Odell, AURORA","https://open.spotify.com/artist/2txHhyCwHjUEpJjWrEyqyX, https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N",2023-01-30,130666,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
By My Side ft. Tiara Andini,https://open.spotify.com/track/51NAz1GAp82XJ4bXGZa2qR,By My Side,https://open.spotify.com/album/5iuJcpdpAmd13OpnG7Wp2x,"Zack Tabudlo, Tiara Andini","https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac, https://open.spotify.com/artist/0kPb52ySN2k9P6wEZPTUzm",2022-10-31,234352,2022-06-10,"Just chill the F*** out to our mix of relaxing hits. Tune in for tracks from Billie Eilish, Olivia Rodrigo, Taylor Swift and many many more! Chill Pop | Relaxing Pop | Chill Vibes | Lazy Sundays | Chilled Mix",Chill the F*** out - Relaxing Vibes
